x,y,vocab,count
-6.5263686,37.213123,concurrir,45
31.669449,1.8444293,leo,57
-0.49777415,28.082005,deberíamos,84
-11.633785,23.410694,detrimento,49
-28.866867,-21.793749,medianos,52
21.151907,24.102633,comunidad_internacional,458
48.158627,18.843613,lagos_weber,19
-3.498783,30.246132,sólido,61
-50.01002,-4.6914973,recuento,83
54.560528,-1.3475208,polanco,23
-18.154337,36.689983,reforma_tributaria,200
-31.150835,29.93994,austeridad,138
-6.7301984,30.81331,reactivar,64
-33.786186,-26.417015,sobrecalentamiento,13
-5.6146326,17.098524,recuperará,13
49.037132,-0.4588708,verdugo,39
14.083135,31.011158,calificaron,130
-36.43667,31.113373,traería,34
36.023,11.875896,partido_demócrata,129
-16.622898,35.86273,apurar,42
-26.645792,21.332264,participativo,13
-13.807196,19.175953,alianzas,110
-30.230244,14.836214,contadores,17
-37.68948,18.078506,contribuyentes,140
-37.9407,18.41514,operación_renta,58
-21.620354,23.498468,acordes,26
-12.170157,12.5376425,juradas,17
-38.480324,-4.2886844,contribuyente,38
46.606907,-5.885493,contador,48
-4.0420065,46.576378,finalidad,174
5.130869,-27.830482,chequeo,35
7.9930844,37.411263,redacción,98
40.96908,11.921338,entrante,25
-23.33636,-29.561556,ecosistemas,81
-28.62798,-3.7500923,sobrevivencia,33
-11.106359,-19.299118,diversas_especies,44
-38.5556,-2.5498078,riqueza,135
-21.776453,-10.472526,aledañas,78
-25.853512,-16.21906,larvas,23
-8.905572,1.922128,juveniles,18
-20.279682,-28.444515,peces,159
-17.255032,-14.618466,mueven,33
-17.936129,16.335049,vinculados,202
-26.345293,-19.726158,langosta,28
51.54124,1.1424636,espinosa,47
5.8862343,-32.57754,galápagos,84
38.98029,-21.139862,p,122
2.390118,-29.166119,buzo,51
-41.001995,-17.422085,kg,73
-5.8198547,-12.489848,capturaron,31
-47.664555,16.652681,millón_dólares,46
-27.89765,21.232727,diversificación,31
-29.99696,-27.918451,rodea,55
-25.002754,15.630369,manejadas,10
-23.326511,-29.61316,océanos,107
50.046997,16.565374,vela,95
-24.357464,22.141747,conservando,12
-19.795425,16.287443,e_internacionales,51
5.219311,19.097788,sencillamente,29
-19.369495,-12.544205,colapsadas,11
-11.942009,33.720364,atendiendo,88
-39.362087,11.894097,elevar,116
-46.08869,5.2995267,situarse,16
-7.4045534,-28.04881,azul,264
-18.581507,26.67521,decretadas,12
-6.5739202,15.859525,palpable,16
-10.235068,38.30358,consideren,32
-0.54733545,-51.005627,juan_fernández,60
35.226917,-11.518445,joseph,80
12.92516,6.9751663,relacionada,134
-26.067219,44.417786,mantendría,54
23.336716,-11.7515335,ocupacional,25
-5.8363047,44.570324,acordamos,14
-34.814278,19.47279,registro_civil,94
-22.022337,26.799196,legislaciones,16
27.314606,-21.740114,vanguardia,87
-4.6802297,46.79196,permitiría,168
-22.865799,17.949425,digamos,25
-20.761066,36.322285,matrimonio_igualitario,46
19.460747,4.234828,facto,67
-3.3431518,-35.721535,aéreo,201
-2.048022,0.09054896,dgac,68
-12.374072,-11.858876,golpeados,63
-20.029552,30.537733,avala,26
-39.1576,24.62985,capredena,10
-40.93372,-23.529753,mide,123
-10.759444,18.238203,inmersos,21
41.715843,-5.464465,uribe,84
18.104122,15.590079,exfiscal,92
32.499504,32.7559,designado,160
50.945766,-9.830712,césar,218
-20.865042,-15.940139,concursos,38
49.036617,-11.532461,evelyn,32
36.161446,25.953949,mandataria,38
-33.561573,21.353977,depender,55
3.064744,5.578128,trans,80
-55.419952,9.136397,74,150
-3.775752,-45.580814,quinta_normal,36
-6.487474,-21.982464,palo,53
-4.070945,-24.653645,enterrada,37
11.129933,-20.333427,funerales,93
25.331299,-9.932528,estudiantes_universidad,47
51.693798,-10.584918,alfonso,119
-15.278939,7.1279597,originaron,30
-40.18868,18.86854,morosos,22
-4.909451,-48.104042,san_josé,140
-55.13051,8.817676,83,146
-5.055329,1.1398814,aparecían,29
16.541817,-6.3371415,borrado,20
-21.250683,-6.1156135,artificial,97
8.940435,12.412773,fraudulento,50
15.586423,35.886906,suspenso,52
46.92851,1.3458828,abogado_defensor,139
-13.775071,6.5707393,produjeron,218
27.659996,-27.506592,reality,36
-0.53591007,-2.4527495,alejada,41
-5.419246,26.827532,evadir,53
9.353049,6.6698904,victimas,29
-7.6816792,5.974494,impresiones,20
14.92644,-30.221556,óptica,40
28.339289,-8.221683,silencios,10
56.173405,0.8278468,milad,20
49.226604,12.472799,jorge_ulloa,25
32.420555,32.992424,asumirán,10
32.373543,35.440815,nombramientos,51
51.512573,1.343635,agüero,29
-6.802552,33.824944,dudar,33
1.5786649,-12.953045,allanamiento,219
-10.667287,-21.561811,mochila,131
47.92311,-14.462907,juana,65
-17.516853,30.683256,presunción_inocencia,34
16.867939,41.055683,apelaciones_temuco,10
15.553981,39.280045,sobreseimiento,86
17.593187,14.527369,fallida_operación,44
44.835857,-11.975096,manuela,32
47.009743,0.7625406,abogada_defensora,34
5.32063,26.287174,reticente,17
42.883747,14.762407,explicando,164
-7.9747224,7.1889515,montajes,12
-27.885342,-11.660249,incautado,32
51.17151,-9.983398,andres,12
20.544115,2.4468591,grupos_terroristas,40
47.915306,-1.7872807,méndez,62
5.4716344,20.668531,reproche,16
-4.2572646,24.297853,aclarado,24
-21.515564,-16.644714,arrendar,37
14.618606,-6.467087,circula,60
6.46855,8.657252,impropio,20
-40.375965,8.994914,suben,50
-6.937561,6.8294787,conspirativas,22
1.8010136,39.274624,condicionar,15
-18.861893,-14.369552,repartiendo,10
-11.639389,21.622274,arriesgar,20
26.261797,21.982773,populistas,92
-8.888749,9.764351,infundados,13
7.9792504,22.690428,inquieta,29
-21.756239,-17.437286,puros,12
-51.60112,14.14251,2500,152
-3.616518,-45.513645,cerro_navia,80
-41.30528,7.6518764,descenso,140
-33.03788,16.239233,matrícula,76
-29.237833,17.063166,certificaciones,24
5.0406775,-34.845676,condiciones_necesarias,41
-36.196495,5.673567,deterioro,248
-25.459848,-9.987469,computacionales,14
-26.382572,25.352552,certificar,25
-19.592913,-12.857398,interiores,50
15.718702,35.273434,acento,25
-35.03129,26.193552,pasen,65
-40.23086,19.219246,impagas,31
4.192489,22.246885,temeraria,13
3.467974,23.502016,motivada,43
-34.586987,36.2807,obtenía,24
-13.997274,44.464916,fijó,188
-48.50642,-15.597539,12_febrero,47
-26.95692,-20.89431,res,18
-55.5461,7.2812605,47,217
-27.354073,30.957323,pertinencia,32
-33.345757,-24.438787,naturales,215
-31.096699,16.19141,asignaturas,73
17.403566,-26.676544,secundaria,122
-6.177409,-12.536955,resguardando,26
-32.109177,21.601868,medioambiente,127
-30.641163,16.875633,currículum,86
-18.1618,-2.8260577,sometida,132
23.522001,-8.789179,estudiantes_secundarios,42
-12.794139,20.27475,interrogantes,73
29.932507,33.46583,consejeros,99
30.706394,33.41999,ministerial,85
-42.37869,16.705605,destinatarios,30
12.590592,46.948135,constituyó,48
-22.38973,40.717896,ronda,207
24.828697,9.7811985,pnud,14
47.094204,-13.76008,pilar,96
-14.397618,29.849436,expedita,25
30.50852,13.572056,presidente_emmanuel,102
36.298992,-18.294605,jean,89
34.29144,0.7570164,michel,100
26.457539,22.17946,liberales,132
-25.976198,44.36446,mantenido,290
-9.485877,24.165066,firmes,52
27.902195,-23.700718,sunday,44
27.331442,-23.909515,times,433
24.570942,-27.69046,publicado_revista,27
-53.364075,8.175209,333,16
-53.54858,8.422141,336,11
-12.44233,14.106347,recientes,268
31.867023,-11.303574,frank,67
20.74604,-37.64062,new,194
18.426998,-39.177658,jersey,56
27.36617,-21.546698,huffington,35
-9.147073,-2.2018795,estadounidenses,1505
26.864452,-9.081593,autónoma,96
3.1353133,26.07818,sincerar,10
-11.76067,21.745266,acarrear,15
-8.835674,-32.931328,frontal,88
3.058746,16.156515,paradoja,12
-15.639434,-15.855635,descubre,28
-10.712344,28.552435,distinguir,38
-14.891111,16.299986,divididas,35
-23.973948,13.283889,socioeconómicas,11
48.97015,-0.6901713,mella,21
41.22669,-6.2825675,cientista,23
-33.1047,-28.464964,catástrofe,231
-2.4882255,-48.857086,copiapó,127
8.443829,-42.33846,localidad,810
-14.417656,-22.064928,arrasó,95
-12.557394,-18.430017,vestimenta,64
-21.66794,-17.123957,electrodomésticos,37
-12.775001,-11.532206,cuidando,34
-33.006924,5.558489,perdieron,156
-17.367167,-19.03131,enseres,11
8.115746,-29.859938,alojando,11
-16.544104,-19.447565,carpas,36
-14.636768,12.045782,proporcionadas,16
-9.961243,-23.548943,colchón,31
-23.94698,-32.168278,mercadería,32
-13.873607,-28.013655,carpa,33
-21.294641,-28.557697,loros,11
46.874374,-12.65596,silvia,58
50.4576,-0.68505204,cortés,92
-41.018463,-17.336674,kilos,418
-29.299675,-7.3723373,habilitaron,20
4.10924,-25.936096,posta,54
-32.828907,-15.682969,calefactor,15
-23.80915,-20.222464,asado,33
-18.659483,-22.957869,barro,79
-14.949435,-22.1033,inundó,27
-7.695864,-22.115639,arrastró,21
-2.5645278,-5.48718,rescatar,196
-39.794716,-11.097946,electrónico,91
55.364624,-5.401971,comisario,284
-24.173826,-24.405691,filtra,13
10.020338,12.600264,sancionada,44
-36.61213,7.427977,incidido,25
-38.20653,5.9136643,exponencial,22
-7.824561,-46.5152,rayén,13
-13.095403,44.110874,aplazado,27
4.5112066,45.412445,resta,85
-22.880573,-3.7194993,funcional,29
11.998198,37.170544,condicional,37
-21.232447,17.392796,productivos,75
14.982208,-14.577807,casado,117
7.2758822,-1.3802682,bromeó,34
-35.72046,10.916049,porcentajes,37
3.674947,22.97375,muestre,28
-20.188679,8.570619,nocivos,20
36.402218,25.035597,temer,246
33.500557,25.07843,precandidatura,10
41.471874,-6.4261127,analista_político,57
20.663555,35.12169,participará,91
26.515667,32.127922,precandidatos,43
-16.85783,18.101355,dividen,28
-0.72373074,32.42258,democratización,52
1.7204698,19.640482,neoliberalismo,14
-22.068819,27.18891,protecciones,24
49.358925,-8.842986,remberto,21
-40.706528,25.932514,masvida,54
-39.96164,24.605856,afiliados,145
4.9199076,21.46205,certera,15
13.893873,38.902992,esgrimió,12
11.280185,41.615063,superintendencia_salud,47
37.94804,27.425718,congreso_peruano,36
30.738789,33.37048,gabinete,454
9.594403,-30.74768,salvador,520
27.186354,34.363853,unicameral,27
39.129204,27.159492,salaverry,18
-54.224197,-14.694996,madrugada_viernes,66
2.67382,42.421413,preveía,40
38.048485,28.052965,presidente_martín,59
38.082817,28.029442,vizcarra,330
32.162582,24.676193,cosechó,19
-19.80079,13.962144,esperados,36
-39.05949,8.727324,cayendo,111
-53.17892,9.307601,65,243
-47.131733,6.8635554,alcanzado,352
-6.249251,17.402174,sumido,89
26.0048,26.408115,disolución,79
24.486185,31.8091,elecciones_legislativas,218
23.10446,32.09714,anticipadas,54
-10.423617,-36.76165,fuerte_impacto,40
37.276386,27.171436,pedro_pablo,245
37.279827,27.210264,kuczynski,415
-49.752937,-18.873383,marzo_2018,175
-3.1516805,28.447824,vayamos,14
23.330944,32.044453,elecciones_anticipadas,96
40.722992,25.150581,tuesta,11
-3.3534005,29.503338,frustrante,14
-48.289993,19.22525,blando,18
41.251812,-6.3949127,afp_analista,42
49.751194,-1.2660452,alvarez,22
51.233883,5.213806,guido,56
-2.2961144,-23.40933,maniatado,14
21.791756,27.184425,controlado_oposición,46
38.16621,26.808205,fujimorista,62
8.786041,-31.723942,américa,318
23.878412,-4.1304317,fundadores,35
20.184624,-44.877083,google,220
14.339845,-37.531124,idaho,12
34.618362,-11.6556835,allen,63
21.775572,-32.946945,company,41
27.409384,-22.231802,sun,94
21.11315,-34.34085,valley,30
25.886238,-33.767773,conference,11
-21.101048,-39.66393,pioneros,11
-34.28317,-0.416932,tecnológico,119
32.6158,7.077762,larry,52
34.042286,-20.96617,page,42
-37.191116,31.608585,significará,57
-50.514877,17.370075,600_mil,64
37.3541,20.03942,mauricio_macri,203
33.839577,-1.8337044,argentino,481
-5.0070257,32.935352,referirse_tema,42
-23.540545,36.03026,estricta,61
-4.542479,-47.095264,paine,58
-52.9142,-16.236149,fines_mayo,50
23.569286,-34.020847,services,28
44.568928,-14.208954,carlson,19
31.666908,8.716872,presidente_estadounidense,1044
-36.91939,14.311404,imponerle,13
-37.196236,14.756618,aranceles,712
-28.88368,26.824915,frena,20
-9.529128,-38.97725,carril,15
6.129859,35.28487,ratificación,89
4.593693,32.170067,tratado_libre,86
29.771969,11.045315,conferencia_prensa,413
46.079666,-4.586647,márquez,75
4.821906,30.636364,socios_comerciales,47
4.622437,32.733482,tmec,14
15.012527,-29.277313,siglas_inglés,104
-21.867329,33.369286,sustituye,17
4.602985,32.047813,tlcan,113
-27.410284,11.894963,congresos,19
-28.121096,5.824039,comercio_omc,46
9.379308,-25.994959,contrataron,15
25.670542,20.134436,antiinmigrante,15
-29.79565,6.6749496,erigir,28
-29.800964,6.6827583,muro_fronterizo,42
-37.121616,14.709345,arancelarias,43
32.143784,8.635529,casa_blanca,1288
-43.262417,-3.694758,automotor,35
9.0779085,-0.5637562,haré,34
-37.607677,-5.111441,exportaciones,373
-36.36826,-1.2339163,manufacturera,13
-28.09874,5.7083936,salud_oms,61
-27.708048,-14.781517,antibióticos,86
-29.833305,-3.6239212,alimenticios,44
-13.280272,-21.59477,propagación,102
-22.118149,-2.2180135,bacteriana,15
-29.799805,-21.15415,salmones,66
-28.72091,-20.975624,salmón,53
-19.072868,-40.281357,salmonera,42
-40.450985,10.08002,redujo,168
-51.009785,9.164457,455,13
-40.951756,-17.0337,tonelada,39
-29.67758,-14.112514,producida,59
-34.21782,-21.288485,cosechas,18
-42.091022,-12.00284,registradas,159
-41.710842,9.740169,incrementaron,36
-24.944921,-8.75479,usados,108
-33.718246,-16.947727,consumo_humano,45
13.293245,32.324448,defendieron,67
-19.117155,-20.828217,rastros,59
-29.74894,-21.107769,engorda,11
-55.7295,9.832817,92,113
15.08132,-23.441029,mitología,17
35.766544,2.7376025,noruega,267
10.805187,-49.03524,dueña,170
-26.304428,-23.17665,detergentes,25
-26.23861,-23.317572,popeye,40
10.464192,5.900338,presentó_denuncia,65
-17.686682,-41.477955,multinacional,97
-18.786161,-39.32053,unilever,36
-19.394218,24.346405,abusivas,26
55.86752,0.7190873,maritano,15
-2.3286552,-43.022865,emblemático,111
26.047619,24.990362,dominante,54
-26.3935,-23.294144,jabones,11
-19.383858,24.188604,prácticas_comerciales,40
-25.877804,-18.33984,detergente,33
-2.516244,5.324407,compiten,25
8.716612,21.807425,agresivo,82
20.067184,48.235615,expuso,220
-21.010115,-34.759182,bodegas,51
-18.429914,-13.422918,almacenes,39
-30.257124,9.836212,proveedores,230
-20.188234,-36.920086,distribuidores,15
-5.6341515,17.522062,dramática,66
-20.966013,-43.68898,quiebra,72
-19.898035,-43.087185,pastas_suazo,36
-40.00247,20.00086,finiquitos,13
52.980465,-1.4534202,suazo,19
7.0616207,35.309433,diputados_británicos,71
-14.1311455,40.945686,posponer,27
6.54038,34.733273,fecha_brexit,40
27.302433,15.088968,unión_europea,1260
27.358763,15.1263075,ue,1797
28.474146,16.362148,theresa_may,386
-52.177784,7.4468527,313,15
-51.832676,7.8437915,312,20
29.458471,18.1509,laborista,72
37.43196,-11.537621,yvette,17
37.40063,-12.6365795,cooper,47
7.3177757,33.760635,caótica,21
7.1012597,34.783096,brexit,1340
6.355953,34.687283,fecha_límite,68
6.7754498,34.952435,12_abril,73
28.806425,17.793985,corbyn,88
28.545567,16.497208,may,1311
-16.233774,20.073162,constructivas,29
8.089265,40.910343,examinada,12
27.824142,38.769924,cámara_alta,111
6.5626783,34.826405,aplazamiento,112
9.219896,3.2454412,previamente,347
28.334259,30.85769,portavoces,39
6.8419228,34.749428,divorcio,260
28.223753,15.168454,bruselas,795
5.429666,52.14568,excluye,54
0.2970326,36.568882,presentarlo,12
12.522267,26.479002,enfureció,24
15.974871,25.664396,fervientes,12
33.87273,4.830873,mark,151
36.877865,-9.68565,francois,15
29.20441,18.060396,euroescéptico,64
25.868147,4.604925,citando,206
22.309574,25.833153,líder_oposición,86
28.878565,17.906277,laborista_jeremy,43
-10.3487015,8.546029,útiles,56
-14.389559,10.747775,concluyentes,17
28.774654,18.121437,partido_laborista,66
-11.248639,12.251253,repetidas,57
26.868317,44.995087,permanezca,45
6.362116,33.070732,unión_aduanera,81
-28.577179,40.601,incluida,182
4.625655,31.807793,libre_comercio,141
-11.5875435,35.031715,dificultar,21
-4.441038,16.28594,indiscriminada,19
27.334124,15.18277,europeos,685
10.624422,44.477287,concedió,97
10.922689,50.974464,anunció_martes,133
6.5398035,34.734364,prórroga,125
28.216938,15.131856,cumbre_europea,54
13.151417,45.139614,aceptada,74
29.069942,16.367516,dimisiones,22
26.738771,22.202793,euroescépticos,117
27.302803,21.827618,partido_conservador,185
-8.199026,30.865023,tender,40
14.441228,17.2943,jurado,262
29.506998,18.128437,jacob,53
29.368963,18.204428,reesmogg,18
30.154394,33.53279,secretarios,46
29.673048,16.481432,dimitieron,15
35.07388,-11.9801,chris,80
0.29200208,33.595787,preparativos,103
29.045406,18.113827,nigel,29
34.565727,-13.597901,adams,27
18.564987,-35.36432,gales,74
28.816103,15.06057,europea_jeanclaude,62
28.707285,15.1326275,juncker,126
26.05609,22.164139,nacionalistas,115
29.134054,16.369995,ministro_británico,57
36.41369,-9.451489,philip,69
29.199549,16.353413,hammond,24
29.89116,-22.849413,itv,17
26.80587,22.115374,laboristas,51
6.568518,36.196976,fracasa,25
8.406574,42.36548,rechazaron,196
-51.687458,9.010259,311,21
26.535582,-32.454624,uk,30
39.79176,-10.098912,agence_francepresse,1742
-45.18236,4.2410436,anotando,24
-43.41633,2.1550615,cotizó,62
-24.007866,-43.723274,vendedor,76
-16.868767,27.5809,impuso,275
29.724316,-23.337042,record,32
-0.48790878,-37.328087,diario_financiero,203
-18.35822,36.997887,proyecto_reforma,93
16.579721,30.6663,apoyado,183
-39.398163,-0.81344974,hunde,19
-14.722615,36.60752,sujeta,44
-40.851837,1.3185273,inflacionarias,11
29.069672,-19.903168,pulso,262
14.599296,30.161455,vinculó,35
-2.0429752,17.058157,temores,168
-7.5723944,17.765533,escalada,328
-16.349777,26.26709,sanciones_económicas,144
25.765833,5.7171965,china,3517
-44.54921,16.095901,aportado,30
-40.045315,-1.4645901,monedas,137
-21.987583,20.324646,desarrolladas,33
-35.435467,5.6838117,emergentes,99
-42.408623,2.3606331,precio_cobre,97
51.53765,-3.4788043,ibañez,20
34.80495,-4.2549443,magnate,164
-20.322691,-17.763727,fichas,32
19.438751,-30.567347,franquicia,29
1.7725557,-7.72378,regalar,23
-24.864252,-18.96694,pizzas,12
19.150923,-26.012848,campeonato,27
-11.601268,21.638422,arriesgando,32
-17.205341,-39.380302,controlador,35
1.7513751,27.689655,progreso,160
2.3430252,7.496944,agresivamente,10
-25.829044,16.101711,competidores,64
-19.950508,-37.260456,telepizza,18
-19.027596,-36.866978,pizza,72
-9.635268,-12.797713,unen,45
-39.911037,5.8325343,expandirse,20
-17.487572,-39.51108,filial,132
29.999544,-26.639223,drake,23
20.627031,-32.205704,ag,18
51.62736,-3.635553,ibáñez,73
31.948484,-37.50243,all,249
32.03125,-37.209957,you_can,29
31.692074,-38.135246,eat,41
6.417324,48.461174,solicitaron,266
-36.847706,-6.872728,compradores,112
11.699004,-26.69184,corona,120
19.3628,-25.871147,torneo,51
23.25242,18.9824,ferviente,37
13.355222,-22.681583,cristo,69
23.096182,18.969662,admirador,37
-2.826415,-1.8278881,tomarse,118
17.36322,-16.31556,trono,53
-23.97155,-29.267368,jardines,81
-16.27085,-39.660683,corporativo,72
49.785564,0.12914583,ugarte,38
33.026253,22.39994,patriota,40
-42.041748,-21.564444,ejemplares,176
25.158129,-24.474785,edición,215
14.044233,-23.233534,culto,73
30.685997,7.0926366,unidos_mike,67
31.082182,8.615605,pence,230
-39.423996,-2.6024513,petrolera,202
-39.470615,-2.996014,citgo,28
15.628467,11.513397,presunta_corrupción,57
16.673635,19.999617,libere,24
12.133548,5.254134,presos_políticos,187
-39.49114,-3.0480232,petrolera_estatal,64
-39.49282,-2.985511,pdvsa,179
49.242126,-2.1039107,pereira,49
50.36717,-4.069985,zambrano,80
12.105722,11.334234,peculado,26
10.014442,11.794236,doloso,13
